dateState,date,state,cases,deaths,pop,cases.perCap,deaths.perCap,cases.new,deaths.new
"2020-06-08, Pennsylvania",2020-06-08,Pennsylvania,80432,6007,12801989,0.006282773715865558,4.692239619952806e-4,431,10
"2020-06-08, Puerto Rico",2020-06-08,Puerto Rico,4927,0,NA,NA,NA,58,0
"2020-06-08, Rhode Island",2020-06-08,Rhode Island,14077,797,1059361,0.013288199206880374,7.523403259134516e-4,1006,145
"2020-06-08, South Carolina",2020-06-08,South Carolina,14800,557,5148714,0.002874504196581904,1.08182353884873e-4,514,11
"2020-06-08, South Dakota",2020-06-08,South Dakota,5471,65,858310,0.006374153860493295,7.573021402523564e-5,33,0
"2020-06-08, Tennessee",2020-06-08,Tennessee,27042,417,6829174,0.003959776101765748,6.106155737136e-5,401,3
"2020-06-08, Texas",2020-06-08,Texas,77326,1856,28958935,0.002670194881130815,6.409075471870771e-5,1378,10
"2020-06-08, Utah",2020-06-08,Utah,12378,120,3193104,0.003876478811839514,3.758098702704328e-5,294,3
"2020-06-08, Vermont",2020-06-08,Vermont,1070,55,623989,0.0017147738181282042,8.814257943649648e-5,12,0
"2020-06-08, Virgin Islands",2020-06-08,Virgin Islands,71,0,NA,NA,NA,0,0
"2020-06-08, Virginia",2020-06-08,Virginia,51251,1477,8510774,0.006021896480860612,1.7354473282923504e-4,570,5
"2020-06-08, Washington",2020-06-08,Washington,25593,1168,7612668,0.0033618962497773447,1.534284694932184e-4,529,5
"2020-06-08, West Virginia",2020-06-08,West Virginia,2161,84,1775585,0.001217063671972899,4.730835189529085e-5,17,0
"2020-06-08, Wisconsin",2020-06-08,Wisconsin,21161,650,5822434,0.0036343907032694574,1.1163716067885011e-4,211,2
"2020-06-08, Wyoming",2020-06-08,Wyoming,960,17,578759,0.0016587215058426737,2.937319333263068e-5,13,0
"2020-06-09, Alabama",2020-06-09,Alabama,21422,729,4903185,0.004368996886717511,1.486788689392711e-4,497,11
"2020-06-09, Alaska",2020-06-09,Alaska,619,9,717224,8.630497585133793e-4,1.254838098000067e-5,12,1
"2020-06-09, Arizona",2020-06-09,Arizona,28396,1074,7278717,0.0039012369899805144,1.4755347680092521e-4,635,22
"2020-06-09, Arkansas",2020-06-09,Arkansas,9786,161,3012615,0.003248340727241948,5.344194329511073e-5,346,6
"2020-06-09, California",2020-06-09,California,137245,4775,39503382,0.003474259495047791,1.2087572653905937e-4,2958,96
"2020-06-09, Colorado",2020-06-09,Colorado,28333,1553,5751635,0.004926077541429524,2.700101797141161e-4,164,10
"2020-06-09, Connecticut",2020-06-09,Connecticut,43893,4097,3565287,0.012311210850627172,0.0011491361004036982,73,13
"2020-06-09, Delaware",2020-06-09,Delaware,10008,410,973764,0.01027764427520426,4.210465780209579e-4,47,12
"2020-06-09, District of Columbia",2020-06-09,District of Columbia,9474,495,705749,0.013424036024138894,7.013825028444957e-4,85,4
"2020-06-09, Florida",2020-06-09,Florida,65899,2764,21477737,0.003068246901431003,1.2869139798108153e-4,1096,53
"2020-06-09, Georgia",2020-06-09,Georgia,49478,2249,10617423,0.004660076178560466,2.118216444800212e-4,805,75
"2020-06-09, Hawaii",2020-06-09,Hawaii,670,17,1415786,4.7323536184140825e-4,1.2007464404931254e-5,6,0
"2020-06-09, Idaho",2020-06-09,Idaho,3226,85,1727415,0.0018675303849972358,4.920647325628179e-5,29,2
"2020-06-09, Illinois",2020-06-09,Illinois,129597,6059,12666870,0.010231177867934226,4.78334426736834e-4,778,95
"2020-06-09, Indiana",2020-06-09,Indiana,38985,2339,6732219,0.0057908098355089165,3.474337361871324e-4,432,23
"2020-06-09, Iowa",2020-06-09,Iowa,22266,629,3155070,0.007057212676739344,1.9936166234029674e-4,162,6
"2020-06-09, Kansas",2020-06-09,Kansas,10786,238,2840017,0.003797864590247171,8.380231526783114e-5,62,1
"2020-06-09, Kentucky",2020-06-09,Kentucky,11891,494,4465565,0.0026628209420308515,1.1062429950073507e-4,190,7
"2020-06-09, Louisiana",2020-06-09,Louisiana,43417,2844,4648794,0.009339411468866979,6.117715691424486e-4,487,13
"2020-06-09, Maine",2020-06-09,Maine,2604,100,1344212,0.001937194430640405,7.439302729033812e-5,18,1
"2020-06-09, Maryland",2020-06-09,Maryland,59543,2771,6045680,0.00984885074962618,4.583438091331331e-4,519,39
"2020-06-09, Massachusetts",2020-06-09,Massachusetts,103590,7398,6892503,0.015029373218988805,0.001073340120417793,273,53
"2020-06-09, Michigan",2020-06-09,Michigan,64982,5943,9969913,0.006517810135354241,5.960934664123949e-4,282,31
"2020-06-09, Minnesota",2020-06-09,Minnesota,28437,1217,5630429,0.00505059205968142,2.1614694013546748e-4,301,20
"2020-06-09, Mississippi",2020-06-09,Mississippi,18109,847,2974822,0.006087423045815851,2.847229178754225e-4,341,10
"2020-06-09, Missouri",2020-06-09,Missouri,23366,994,NA,NA,NA,382,22
"2020-06-09, Montana",2020-06-09,Montana,554,18,958447,5.780183985134284e-4,1.8780381179136666e-5,6,0
"2020-06-09, Nebraska",2020-06-09,Nebraska,15888,199,1904663,0.008341633139300758,1.0448042514607571e-4,138,3
"2020-06-09, Nevada",2020-06-09,Nevada,10046,445,3077254,0.0032645988923891236,1.4460944725394785e-4,231,3
"2020-06-09, New Hampshire",2020-06-09,New Hampshire,5124,294,1359711,0.003768447853992503,2.1622241785202885e-4,54,8
"2020-06-09, New Jersey",2020-06-09,New Jersey,164116,12303,8882190,0.018476974710065874,0.0013851313696284363,351,89
"2020-06-09, New Mexico",2020-06-09,New Mexico,9105,404,2090560,0.004355292361855197,1.932496555946732e-4,44,4
"2020-06-09, New York",2020-06-09,New York,384281,30309,19453561,0.01975376127794803,0.0015580180924202002,690,70
"2020-06-09, North Carolina",2020-06-09,North Carolina,37393,1069,10488084,0.0035652841834600104,1.0192519434436261e-4,812,28
"2020-06-09, North Dakota",2020-06-09,North Dakota,2901,72,746857,0.0038842777131365175,9.640399701683187e-5,21,0
"2020-06-09, Ohio",2020-06-09,Ohio,39162,2421,11689100,0.003350300707496728,2.0711603117434192e-4,325,17
"2020-06-09, Oklahoma",2020-06-09,Oklahoma,7364,353,3946876,0.0018657794164296014,8.943782373705179e-5,158,5
"2020-06-09, Oregon",2020-06-09,Oregon,5027,169,4214493,0.0011927887885921271,4.00997225526297e-5,100,5
"2020-06-09, Pennsylvania",2020-06-09,Pennsylvania,80964,6070,12801989,0.006324329758446129,4.741450723008745e-4,532,63
"2020-06-09, Puerto Rico",2020-06-09,Puerto Rico,5060,0,NA,NA,NA,133,0
"2020-06-09, Rhode Island",2020-06-09,Rhode Island,14077,797,1059361,0.013288199206880374,7.523403259134516e-4,0,0
"2020-06-09, South Carolina",2020-06-09,South Carolina,15228,568,5148714,0.002957631750374948,1.1031880970665685e-4,428,11
"2020-06-09, South Dakota",2020-06-09,South Dakota,5523,68,858310,0.006434738031713483,7.92254546725542e-5,52,3
"2020-06-09, Tennessee",2020-06-09,Tennessee,27691,430,6829174,0.0040548095567633806,6.296515508317696e-5,649,13
"2020-06-09, Texas",2020-06-09,Texas,79271,1886,28968063,0.0027364963960482963,6.510618262601817e-5,1945,30
"2020-06-09, Utah",2020-06-09,Utah,12639,123,3193104,0.003958217458623333,3.852051170271936e-5,261,3
"2020-06-09, Vermont",2020-06-09,Vermont,1079,55,623989,0.0017291971493087219,8.814257943649648e-5,9,0
"2020-06-09, Virgin Islands",2020-06-09,Virgin Islands,72,0,NA,NA,NA,1,0
"2020-06-09, Virginia",2020-06-09,Virginia,51738,1496,8510774,0.006079118068462399,1.7577719723259013e-4,487,19
"2020-06-09, Washington",2020-06-09,Washington,25796,1181,7612668,0.0033885623279512516,1.5513614937627648e-4,203,13
"2020-06-09, West Virginia",2020-06-09,West Virginia,2179,84,1775585,0.0012272011759504615,4.730835189529085e-5,18,0
"2020-06-09, Wisconsin",2020-06-09,Wisconsin,21435,662,5822434,0.003681450060232542,1.1369815441445966e-4,274,12
"2020-06-09, Wyoming",2020-06-09,Wyoming,970,17,578759,0.0016759998548618682,2.937319333263068e-5,10,0
"2020-06-10, Alabama",2020-06-10,Alabama,21989,744,4903185,0.0044846360070036105,1.5173810492567587e-4,567,15
"2020-06-10, Alaska",2020-06-10,Alaska,641,9,717224,8.937235786867143e-4,1.254838098000067e-5,22,0
"2020-06-10, Arizona",2020-06-10,Arizona,29981,1100,7278717,0.004118995147084301,1.5112553489852676e-4,1585,26
"2020-06-10, Arkansas",2020-06-10,Arkansas,10090,165,3012615,0.0033492497381842684,5.476969343908863e-5,304,4
"2020-06-10, California",2020-06-10,California,140139,4869,39503382,0.003547519045331359,1.232552696374199e-4,2894,94
"2020-06-10, Colorado",2020-06-10,Colorado,28484,1573,5751635,0.004952330945896254,2.734874518289147e-4,151,20
"2020-06-10, Connecticut",2020-06-10,Connecticut,44043,4118,3565287,0.012353283199921914,0.001155026229304962,150,21
"2020-06-10, Delaware",2020-06-10,Delaware,10042,413,973764,0.010312560332893801,4.241274066406234e-4,34,3
"2020-06-10, District of Columbia",2020-06-10,District of Columbia,9537,499,705749,0.013513302888137284,7.070502402412189e-4,63,4
"2020-06-10, Florida",2020-06-10,Florida,67267,2800,21477737,0.0031319407626604237,1.3036755222396102e-4,1368,36
"2020-06-10, Georgia",2020-06-10,Georgia,50305,2291,10617423,0.004737967018927286,2.157774066268246e-4,827,42
"2020-06-10, Hawaii",2020-06-10,Hawaii,673,17,1415786,4.753543261481608e-4,1.2007464404931254e-5,3,0
"2020-06-10, Idaho",2020-06-10,Idaho,3262,85,1727415,0.0018883707736704846,4.920647325628179e-5,36,0
"2020-06-10, Illinois",2020-06-10,Illinois,130165,6124,12666870,0.010276019253375143,4.8346592331017846e-4,568,65
"2020-06-10, Indiana",2020-06-10,Indiana,39297,2355,6732219,0.005837154138925071,3.498103671315505e-4,312,16
"2020-06-10, Iowa",2020-06-10,Iowa,22728,638,3155070,0.007203643659253202,2.0221421394770955e-4,462,9
"2020-06-10, Kansas",2020-06-10,Kansas,10931,241,2845423,0.003841608084281318,8.469742460084142e-5,145,3
"2020-06-10, Kentucky",2020-06-10,Kentucky,12029,498,4465565,0.002693724086425794,1.1152004281653049e-4,138,4
"2020-06-10, Louisiana",2020-06-10,Louisiana,43816,2855,4648794,0.009425240180571563,6.141377742270361e-4,399,11
"2020-06-10, Maine",2020-06-10,Maine,2635,100,1344212,0.0019602562691004096,7.439302729033812e-5,31,0
"2020-06-10, Maryland",2020-06-10,Maryland,60114,2801,6045680,0.009943298355189159,4.633060300909079e-4,571,30
"2020-06-10, Massachusetts",2020-06-10,Massachusetts,103859,7444,6892503,0.015068401130909917,0.0010800140384414777,269,46
"2020-06-10, Michigan",2020-06-10,Michigan,65174,5955,9981137,0.006529717005186884,5.96625414519408e-4,192,12
"2020-06-10, Minnesota",2020-06-10,Minnesota,28787,1236,5630429,0.005112754285685869,2.1952146097570897e-4,350,19
"2020-06-10, Mississippi",2020-06-10,Mississippi,18483,868,2974822,0.006213144853708894,2.917821637731602e-4,374,21
"2020-06-10, Missouri",2020-06-10,Missouri,23792,1001,NA,NA,NA,426,7
"2020-06-10, Montana",2020-06-10,Montana,561,18,958447,5.853218800830927e-4,1.8780381179136666e-5,7,0
"2020-06-10, Nebraska",2020-06-10,Nebraska,15982,209,1904663,0.008390985701932573,1.0973069776648152e-4,94,10
"2020-06-10, Nevada",2020-06-10,Nevada,10216,449,3077254,0.003319842950890632,1.4590930745398334e-4,170,4
"2020-06-10, New Hampshire",2020-06-10,New Hampshire,5170,301,1359711,0.0038022785724319357,2.2137057065802954e-4,46,7
"2020-06-10, New Jersey",2020-06-10,New Jersey,164681,12377,8882190,0.018540585148482527,0.0013934626482883163,565,74
"2020-06-10, New Mexico",2020-06-10,New Mexico,9250,410,2090560,0.0044246517679473445,1.961196999846931e-4,145,6
"2020-06-10, New York",2020-06-10,New York,384945,30376,19453561,0.019787893846273184,0.0015614621919349367,664,67
"2020-06-10, North Carolina",2020-06-10,North Carolina,38305,1096,10488084,0.003652240008756604,1.0449954443538019e-4,912,27
"2020-06-10, North Dakota",2020-06-10,North Dakota,2941,73,746857,0.003937835489256979,9.774294141984342e-5,40,1
"2020-06-10, Ohio",2020-06-10,Ohio,39575,2457,11689100,0.003385632768989914,2.1019582345946223e-4,413,36
"2020-06-10, Oklahoma",2020-06-10,Oklahoma,7480,355,3946876,0.0018951697494423438,8.994455361658182e-5,116,2
"2020-06-10, Oregon",2020-06-10,Oregon,5099,169,4214493,0.0012098726940583363,4.00997225526297e-5,72,0
"2020-06-10, Pennsylvania",2020-06-10,Pennsylvania,81410,6143,12801989,0.006359168094895254,4.7984731122640396e-4,446,73
"2020-06-10, Puerto Rico",2020-06-10,Puerto Rico,5208,0,NA,NA,NA,148,0
"2020-06-10, Rhode Island",2020-06-10,Rhode Island,14077,797,1059361,0.013288199206880374,7.523403259134516e-4,0,0
"2020-06-10, South Carolina",2020-06-10,South Carolina,15759,575,5148714,0.00306076429959015,1.1167837250233747e-4,531,7
"2020-06-10, South Dakota",2020-06-10,South Dakota,5604,69,858310,0.006529109529191085,8.039053488832707e-5,81,1
"2020-06-10, Tennessee",2020-06-10,Tennessee,28197,433,6829174,0.004128903436931026,6.340444686282705e-5,506,3
"2020-06-10, Texas",2020-06-10,Texas,81771,1916,28968063,0.002822798334842064,6.614180589154339e-5,2500,30
"2020-06-10, Utah",2020-06-10,Utah,12982,124,3193104,0.004065636446542299,3.8833686594611385e-5,343,1
"2020-06-10, Vermont",2020-06-10,Vermont,1090,55,623989,0.0017468256651960211,8.814257943649648e-5,11,0
"2020-06-10, Virgin Islands",2020-06-10,Virgin Islands,72,0,NA,NA,NA,0,0
"2020-06-10, Virginia",2020-06-10,Virginia,52177,1514,8510774,0.00613069974599255,1.7789216350945285e-4,439,18
"2020-06-10, Washington",2020-06-10,Washington,25940,1183,7612668,0.003407478166655895,1.5539886935828543e-4,144,2
"2020-06-10, West Virginia",2020-06-10,West Virginia,2193,85,1775585,0.0012350859012663432,4.787154656071098e-5,14,1
"2020-06-10, Wisconsin",2020-06-10,Wisconsin,21772,673,5822434,0.0037393296343075765,1.1558739867210174e-4,337,11
"2020-06-10, Wyoming",2020-06-10,Wyoming,980,18,578759,0.0016932782038810627,3.1101028234550134e-5,10,1
"2020-06-11, Alabama",2020-06-11,Alabama,22845,755,4903185,0.004659216407294442,1.5398154464903936e-4,856,11
"2020-06-11, Alaska",2020-06-11,Alaska,663,9,717224,9.243973988600494e-4,1.254838098000067e-5,22,0
"2020-06-11, Arizona",2020-06-11,Arizona,31525,1130,7278717,0.004331120443341869,1.552471403957593e-4,1544,30
"2020-06-11, Arkansas",2020-06-11,Arkansas,10514,171,3012615,0.0034899912534459266,5.676131865505549e-5,424,6
"2020-06-11, California",2020-06-11,California,143709,4941,39503382,0.003637891054492499,1.2507789839361096e-4,3570,72
"2020-06-11, Colorado",2020-06-11,Colorado,28632,1583,5751635,0.004978062759545764,2.7522608788631405e-4,148,10
"2020-06-11, Connecticut",2020-06-11,Connecticut,44168,4146,3565287,0.012388343491000865,0.001162879734506647,125,28
"2020-06-11, Delaware",2020-06-11,Delaware,10093,414,973764,0.010364934419428116,4.2515434951384524e-4,51,1
"2020-06-11, District of Columbia",2020-06-11,District of Columbia,9589,502,705749,0.013586983474294686,7.113010432887613e-4,52,3
"2020-06-11, Florida",2020-06-11,Florida,68965,2847,21477737,0.00321099937111624,1.3255586470772038e-4,1698,47
"2020-06-11, Georgia",2020-06-11,Georgia,51313,2335,10617423,0.004832905310450568,2.1992153839966628e-4,1008,44
"2020-06-11, Hawaii",2020-06-11,Hawaii,680,17,1415786,4.8029857619725017e-4,1.2007464404931254e-5,7,0
"2020-06-11, Idaho",2020-06-11,Idaho,3303,86,1727415,0.0019121056607705733,4.97853729416498e-5,41,1
"2020-06-11, Illinois",2020-06-11,Illinois,131007,6210,12666870,0.010342491870525236,4.902552880072189e-4,842,86
"2020-06-11, Indiana",2020-06-11,Indiana,39714,2380,6732219,0.005899095082913969,3.535238529822039e-4,417,25
"2020-06-11, Iowa",2020-06-11,Iowa,23096,641,3155070,0.007320281324978526,2.0316506448351385e-4,368,3
"2020-06-11, Kansas",2020-06-11,Kansas,10984,242,2845423,0.003860234488861586,8.504886619669554e-5,53,1
"2020-06-11, Kentucky",2020-06-11,Kentucky,12128,513,4465565,0.0027158937334917305,1.1487908025076335e-4,99,15
"2020-06-11, Louisiana",2020-06-11,Louisiana,44258,2874,4648794,0.009520318603061352,6.182248557367782e-4,442,19
"2020-06-11, Maine",2020-06-11,Maine,2665,100,1344212,0.001982574177287511,7.439302729033812e-5,30,0
"2020-06-11, Maryland",2020-06-11,Maryland,60823,2827,6045680,0.010060572177157905,4.6760662158764607e-4,709,26
"2020-06-11, Massachusetts",2020-06-11,Massachusetts,104363,7482,6892503,0.015141524058821592,0.0010855272750697389,504,38
"2020-06-11, Michigan",2020-06-11,Michigan,65407,5984,9981137,0.006553061039037938,5.99530895127479e-4,233,29
"2020-06-11, Minnesota",2020-06-11,Minnesota,29233,1249,5630429,0.005191966722251537,2.2183034365587417e-4,446,13
"2020-06-11, Mississippi",2020-06-11,Mississippi,18483,868,2974822,0.006213144853708894,2.917821637731602e-4,0,0
"2020-06-11, Missouri",2020-06-11,Missouri,24194,1013,NA,NA,NA,402,12
"2020-06-11, Montana",2020-06-11,Montana,563,18,958447,5.874085891029968e-4,1.8780381179136666e-5,2,0
"2020-06-11, Nebraska",2020-06-11,Nebraska,16223,217,1905829,0.008512306193262879,1.138612121024499e-4,241,8
"2020-06-11, Nevada",2020-06-11,Nevada,10464,460,3077254,0.003400434283292832,1.494839230040809e-4,248,11
"2020-06-11, New Hampshire",2020-06-11,New Hampshire,5205,308,1359711,0.0038280193364619393,2.2651872346403024e-4,35,7
"2020-06-11, New Jersey",2020-06-11,New Jersey,165163,12443,8882190,0.0185948510446185,0.0014008932481741553,482,66
"2020-06-11, New Mexico",2020-06-11,New Mexico,9368,421,2090560,0.004481095974284402,2.0138144803306292e-4,118,11
"2020-06-11, New York",2020-06-11,New York,385669,30431,19453561,0.019825110682820488,0.001564289437805243,724,55
"2020-06-11, North Carolina",2020-06-11,North Carolina,39735,1114,10488084,0.0037885852172808683,1.062157778293919e-4,1430,18
"2020-06-11, North Dakota",2020-06-11,North Dakota,2980,74,746857,0.00399005432097443,9.908188582285498e-5,39,1
"2020-06-11, Ohio",2020-06-11,Ohio,40004,2490,11689100,0.003422333627054264,2.130189663874892e-4,429,33
"2020-06-11, Oklahoma",2020-06-11,Oklahoma,7626,357,3946876,0.0019321610306480366,9.045128349611186e-5,146,2
"2020-06-11, Oregon",2020-06-11,Oregon,5252,171,4214493,0.0012461759931740306,4.057427548224662e-5,153,2
"2020-06-11, Pennsylvania",2020-06-11,Pennsylvania,81944,6187,12801989,0.0064008803631998125,4.8328427715412035e-4,534,44
"2020-06-11, Puerto Rico",2020-06-11,Puerto Rico,5230,0,NA,NA,NA,22,0
"2020-06-11, Rhode Island",2020-06-11,Rhode Island,14077,797,1059361,0.013288199206880374,7.523403259134516e-4,0,0
"2020-06-11, South Carolina",2020-06-11,South Carolina,16441,588,5148714,0.0031932245605407485,1.1420327483717294e-4,682,13
"2020-06-11, South Dakota",2020-06-11,South Dakota,5665,73,858310,0.006600179422353229,8.505085575141848e-5,61,4
"2020-06-11, Tennessee",2020-06-11,Tennessee,28580,437,6829174,0.004184986354133018,6.399016923569381e-5,383,4
"2020-06-11, Texas",2020-06-11,Texas,83772,1942,28968063,0.0028918744066525953,6.703934605499857e-5,2001,26
"2020-06-11, Utah",2020-06-11,Utah,13366,127,3193104,0.004185895605028837,3.977321127028747e-5,384,3
"2020-06-11, Vermont",2020-06-11,Vermont,1105,55,623989,0.0017708645504968838,8.814257943649648e-5,15,0
"2020-06-11, Virgin Islands",2020-06-11,Virgin Islands,72,0,NA,NA,NA,0,0
"2020-06-11, Virginia",2020-06-11,Virginia,52647,1520,8510774,0.006185923865443966,1.7859715226840707e-4,470,6
"2020-06-11, Washington",2020-06-11,Washington,26172,1198,7612668,0.0034379536845689316,1.5736926922335244e-4,232,15
"2020-06-11, West Virginia",2020-06-11,West Virginia,2217,86,1775585,0.0012486025732364263,4.84347412261311e-5,24,1
"2020-06-11, Wisconsin",2020-06-11,Wisconsin,22049,685,5822434,0.0037869042397045633,1.1764839240771127e-4,277,12
"2020-06-11, Wyoming",2020-06-11,Wyoming,1009,18,578759,0.0017433854160367268,3.1101028234550134e-5,29,0
"2020-06-12, Alabama",2020-06-12,Alabama,23710,769,4903185,0.004835632349177116,1.5683683156968379e-4,865,14
"2020-06-12, Alaska",2020-06-12,Alaska,686,10,717224,9.564654835867176e-4,1.3942645533334077e-5,23,1
"2020-06-12, Arizona",2020-06-12,Arizona,33167,1157,7278717,0.004556709650890397,1.589565853432686e-4,1642,27
"2020-06-12, Arkansas",2020-06-12,Arkansas,11247,176,3012615,0.003733301467329878,5.8421006335027875e-5,733,5
"2020-06-12, California",2020-06-12,California,147285,4986,39503382,0.0037284149493833213,1.2621704136623038e-4,3576,45
"2020-06-12, Colorado",2020-06-12,Colorado,28807,1595,5751635,0.005008488890550253,2.7731245115519327e-4,175,12
"2020-06-12, Connecticut",2020-06-12,Connecticut,44400,4159,3565287,0.012453415391243398,0.0011665260047788578,232,13
"2020-06-12, Delaware",2020-06-12,Delaware,10157,414,973764,0.010430658763314315,4.2515434951384524e-4,64,0
"2020-06-12, District of Columbia",2020-06-12,District of Columbia,9654,506,705749,0.013679084206991437,7.169687806854845e-4,65,4
"2020-06-12, Florida",2020-06-12,Florida,70863,2876,21477737,0.0032993699475880535,1.3390610007003997e-4,1898,29
"2020-06-12, Georgia",2020-06-12,Georgia,52180,2383,10617423,0.0049145635433381525,2.2444240942458448e-4,867,48
"2020-06-12, Hawaii",2020-06-12,Hawaii,694,17,1415786,4.901870762954289e-4,1.2007464404931254e-5,14,0
"2020-06-12, Idaho",2020-06-12,Idaho,3354,87,1727415,0.0019416295447243425,5.0364272627017825e-5,51,1
"2020-06-12, Illinois",2020-06-12,Illinois,131628,6288,12666870,0.010391517399325959,4.964130838952323e-4,621,78
"2020-06-12, Indiana",2020-06-12,Indiana,40114,2396,6732219,0.005958510856524424,3.559004839266221e-4,400,16
"2020-06-12, Iowa",2020-06-12,Iowa,23449,650,3155070,0.00743216473802483,2.0601761609092666e-4,353,9
"2020-06-12, Kansas",2020-06-12,Kansas,11152,242,2845423,0.003919276676965077,8.504886619669554e-5,168,0
"2020-06-12, Kentucky",2020-06-12,Kentucky,12352,525,4465565,0.0027660553591762746,1.1756631019814962e-4,224,12
"2020-06-12, Louisiana",2020-06-12,Louisiana,44755,2883,4648794,0.00962722805097408,6.201608417150771e-4,497,9
"2020-06-12, Maine",2020-06-12,Maine,2717,100,1344212,0.002021258551478487,7.439302729033812e-5,52,0
"2020-06-12, Maryland",2020-06-12,Maryland,61262,2860,6045680,0.010133186010506676,4.730650646411983e-4,439,33
"2020-06-12, Massachusetts",2020-06-12,Massachusetts,104761,7528,6892503,0.015199267958243907,0.0010922011930934233,398,46
"2020-06-12, Michigan",2020-06-12,Michigan,65649,5990,9981137,0.006577306773767357,6.001320290463903e-4,242,6
"2020-06-12, Minnesota",2020-06-12,Minnesota,29730,1274,5630429,0.005280237083177854,2.262705026561919e-4,497,25
"2020-06-12, Mississippi",2020-06-12,Mississippi,19091,881,2974822,0.00641752683017673,2.9615217313842644e-4,608,13
"2020-06-12, Missouri",2020-06-12,Missouri,24511,1024,NA,NA,NA,317,11
"2020-06-12, Montana",2020-06-12,Montana,573,18,969849,5.908136215019039e-4,1.855959020424829e-5,10,0
"2020-06-12, Nebraska",2020-06-12,Nebraska,16447,221,1905829,0.008629840347691214,1.1596003628867018e-4,224,4
"2020-06-12, Nevada",2020-06-12,Nevada,10704,462,3077254,0.003478425895294961,1.5013385310409864e-4,240,2
"2020-06-12, New Hampshire",2020-06-12,New Hampshire,5246,315,1359711,0.003858172802897086,2.316668762700309e-4,41,7
"2020-06-12, New Jersey",2020-06-12,New Jersey,165487,12489,8882190,0.018631328534967163,0.0014060721511248914,324,46
"2020-06-12, New Mexico",2020-06-12,New Mexico,9526,426,2090560,0.0045566738098882596,2.0377315169141282e-4,158,5
"2020-06-12, New York",2020-06-12,New York,386490,30511,19453561,0.019867313752993603,0.0015684017954347793,821,80
"2020-06-12, North Carolina",2020-06-12,North Carolina,41467,1128,10488084,0.0039537250083046625,1.0755062602473436e-4,1732,14
"2020-06-12, North Dakota",2020-06-12,North Dakota,3016,74,746857,0.004038256319482846,9.908188582285498e-5,36,0
"2020-06-12, Ohio",2020-06-12,Ohio,40424,2508,11689100,0.0034582645370473345,2.1455886253004937e-4,420,18
"2020-06-12, Oklahoma",2020-06-12,Oklahoma,7848,359,3946876,0.001988408047275871,9.09580133756419e-5,222,2
"2020-06-12, Oregon",2020-06-12,Oregon,5388,174,4214493,0.0012784455923879811,4.1286104876672e-5,136,3
"2020-06-12, Pennsylvania",2020-06-12,Pennsylvania,82578,6229,12801989,0.006450403917703726,4.8656501735784964e-4,634,42
"2020-06-12, Puerto Rico",2020-06-12,Puerto Rico,5369,0,NA,NA,NA,139,0
"2020-06-12, Rhode Island",2020-06-12,Rhode Island,14077,797,1059361,0.013288199206880374,7.523403259134516e-4,0,0
"2020-06-12, South Carolina",2020-06-12,South Carolina,17170,593,5148714,0.0033348133145480597,1.1517439111980196e-4,729,5
"2020-06-12, South Dakota",2020-06-12,South Dakota,5742,74,858310,0.006689890598967739,8.621593596719134e-5,77,1
"2020-06-12, Tennessee",2020-06-12,Tennessee,29218,461,6829174,0.004278409072605267,6.750450347289438e-5,638,24
"2020-06-12, Texas",2020-06-12,Texas,86031,1965,28968063,0.0029698568385466435,6.783332389190123e-5,2259,23
"2020-06-12, Utah",2020-06-12,Utah,13681,134,3195587,0.004281216565219473,4.193282799060079e-5,315,7
"2020-06-12, Vermont",2020-06-12,Vermont,1114,55,623989,0.0017852878816774014,8.814257943649648e-5,9,0
"2020-06-12, Virgin Islands",2020-06-12,Virgin Islands,72,0,NA,NA,NA,0,0
"2020-06-12, Virginia",2020-06-12,Virginia,53211,1534,8510774,0.006252192808785664,1.802421260393003e-4,564,14
"2020-06-12, Washington",2020-06-12,Washington,26576,1207,7612668,0.003491023120934737,1.5855150914239265e-4,404,9
"2020-06-12, West Virginia",2020-06-12,West Virginia,2249,88,1775585,0.0012666248025298705,4.9561130556971364e-5,32,2
"2020-06-12, Wisconsin",2020-06-12,Wisconsin,22345,692,5822434,0.003837742085182932,1.1885063875348351e-4,296,7
"2020-06-12, Wyoming",2020-06-12,Wyoming,1027,18,578759,0.001774486444271277,3.1101028234550134e-5,18,0
"2020-06-13, Alabama",2020-06-13,Alabama,24601,773,4903185,0.005017350966769559,1.5765262783272506e-4,891,4
"2020-06-13, Alaska",2020-06-13,Alaska,720,10,717224,0.0010038704784000535,1.3942645533334077e-5,34,0
"2020-06-13, Arizona",2020-06-13,Arizona,34773,1190,7278717,0.004777352931842246,1.634903513902244e-4,1606,33
"2020-06-13, Arkansas",2020-06-13,Arkansas,11774,177,3012615,0.003908232548798967,5.875294387102235e-5,527,1
"2020-06-13, California",2020-06-13,California,150434,5059,39503382,0.0038081296431783994,1.2806498441070185e-4,3149,73
"2020-06-13, Colorado",2020-06-13,Colorado,29002,1598,5751635,0.005042392293669539,2.7783404197241304e-4,195,3
"2020-06-13, Connecticut",2020-06-13,Connecticut,44695,4186,3565287,0.012536157678189722,0.0011740990276519114,295,27
"2020-06-13, Delaware",2020-06-13,Delaware,10214,419,973764,0.01048919450708796,4.302890638799545e-4,57,5
"2020-06-13, District of Columbia",2020-06-13,District of Columbia,9709,511,705749,0.013757015596196381,7.240534524313885e-4,55,5
