date,county,state,cases,deaths,confirmed_cases,confirmed_deaths,probable_cases,probable_deaths
6/25/2020,Kodiak Island Borough,Alaska,7,0,7,0,,
6/25/2020,Koochiching,Minnesota,9,0,9,0,,
6/25/2020,Kootenai,Idaho,155,1,154,1,1,0
6/25/2020,Kosciusko,Indiana,410,3,406,2,4,1
6/25/2020,Kossuth,Iowa,31,0,31,0,,
6/25/2020,La Crosse,Wisconsin,316,0,316,0,,
6/25/2020,La Paz,Arizona,289,4,,,,
6/25/2020,La Plata,Colorado,89,1,,,,
6/25/2020,La Salle,Texas,8,0,8,0,,
6/25/2020,Labette,Kansas,50,0,22,,28,
6/25/2020,Lac qui Parle,Minnesota,4,0,4,0,,
6/25/2020,Lackawanna,Pennsylvania,1638,201,1580,,58,
6/25/2020,Laclede,Missouri,20,0,20,0,,
6/25/2020,Lafayette,Arkansas,14,1,14,1,,
6/25/2020,Lafayette,Florida,20,0,20,0,,
6/25/2020,Lafayette,Louisiana,1654,36,1654,36,,
6/25/2020,Lafayette,Mississippi,289,4,,,,
6/25/2020,Lafayette,Missouri,86,2,86,2,,
6/25/2020,Lafayette,Wisconsin,61,0,61,0,,
6/25/2020,Lafourche,Louisiana,1056,83,1056,83,,
6/25/2020,LaGrange,Indiana,414,6,412,6,2,0
6/25/2020,Lajas,Puerto Rico,42,,8,,34,
6/25/2020,Lake,California,41,0,41,0,,
6/25/2020,Lake,Colorado,48,0,,,,
6/25/2020,Lake,Florida,838,21,838,21,,
6/25/2020,Lake,Illinois,9468,409,9468,409,,
6/25/2020,Lake,Indiana,4562,254,4525,238,37,16
6/25/2020,Lake,Michigan,7,0,6,0,1,0
6/25/2020,Lake,Minnesota,5,0,5,0,,
6/25/2020,Lake,Montana,12,0,12,0,,
6/25/2020,Lake,Ohio,381,14,,,,
6/25/2020,Lake,Oregon,6,0,,,,
6/25/2020,Lake,South Dakota,18,1,18,1,,
6/25/2020,Lake,Tennessee,690,0,688,,2,
6/25/2020,Lake and Peninsula Borough,Alaska,2,0,2,,,
6/25/2020,Lamar,Alabama,60,0,59,0,1,0
6/25/2020,Lamar,Georgia,102,6,102,6,,
6/25/2020,Lamar,Mississippi,355,7,,,,
6/25/2020,Lamar,Texas,230,13,230,13,,
6/25/2020,Lamb,Texas,32,0,32,0,,
6/25/2020,Lamoille,Vermont,30,1,30,1,,
6/25/2020,LaMoure,North Dakota,11,0,11,0,,
6/25/2020,Lampasas,Texas,19,0,19,0,,
6/25/2020,Lancaster,Nebraska,1649,11,1649,11,,
6/25/2020,Lancaster,Pennsylvania,4152,352,4152,337,0,15
6/25/2020,Lancaster,South Carolina,352,10,346,10,6,0
6/25/2020,Lancaster,Virginia,12,0,,,,
6/25/2020,Lander,Nevada,33,0,33,0,,
6/25/2020,Lane,Kansas,5,0,3,,2,
6/25/2020,Lane,Oregon,107,3,,,,
6/25/2020,Langlade,Wisconsin,7,0,7,0,,
6/25/2020,Lanier,Georgia,118,3,118,3,,
6/25/2020,Lapeer,Michigan,565,38,523,37,42,1
6/25/2020,LaPorte,Indiana,496,25,494,25,2,0
6/25/2020,Laramie,Wyoming,219,2,140,,79,
6/25/2020,Lares,Puerto Rico,67,,7,,60,
6/25/2020,Larimer,Colorado,686,29,,,,
6/25/2020,Larue,Kentucky,15,1,,,,
6/25/2020,Las Animas,Colorado,8,0,,,,
6/25/2020,Las Marias,Puerto Rico,13,,7,,6,
6/25/2020,Las Piedras,Puerto Rico,62,,12,,50,
6/25/2020,LaSalle,Illinois,195,16,195,16,,
6/25/2020,LaSalle,Louisiana,88,0,88,0,,
6/25/2020,Lassen,California,15,0,15,0,,
6/25/2020,Latah,Idaho,9,0,8,,1,
6/25/2020,Latimer,Oklahoma,7,1,7,1,,
6/25/2020,Lauderdale,Alabama,325,4,323,4,2,0
6/25/2020,Lauderdale,Mississippi,856,78,,,,
6/25/2020,Lauderdale,Tennessee,84,1,82,,2,
6/25/2020,Laurel,Kentucky,63,3,,,,
6/25/2020,Laurens,Georgia,140,0,140,0,,
6/25/2020,Laurens,South Carolina,278,4,277,4,1,0
6/25/2020,Lavaca,Texas,99,1,99,1,,
6/25/2020,Lawrence,Alabama,84,0,81,0,3,0
6/25/2020,Lawrence,Arkansas,98,9,98,9,,
6/25/2020,Lawrence,Illinois,6,0,6,0,,
6/25/2020,Lawrence,Indiana,198,25,197,24,1,1
6/25/2020,Lawrence,Kentucky,5,0,,,,
6/25/2020,Lawrence,Mississippi,135,1,,,,
6/25/2020,Lawrence,Missouri,20,0,20,0,,
6/25/2020,Lawrence,Ohio,52,0,,,,
6/25/2020,Lawrence,Pennsylvania,94,9,83,,11,
6/25/2020,Lawrence,South Dakota,17,0,17,0,,
6/25/2020,Lawrence,Tennessee,97,3,97,,0,
6/25/2020,Le Flore,Oklahoma,29,1,29,1,,
6/25/2020,Le Sueur,Minnesota,70,1,70,1,,
6/25/2020,Lea,New Mexico,86,0,86,0,,
6/25/2020,Leake,Mississippi,510,17,,,,
6/25/2020,Leavenworth,Kansas,1137,7,1137,7,0,
6/25/2020,Lebanon,Pennsylvania,1278,42,1229,,49,
6/25/2020,Lee,Alabama,976,36,959,36,17,0
6/25/2020,Lee,Arkansas,621,1,621,1,,
6/25/2020,Lee,Florida,3943,148,3943,148,,
6/25/2020,Lee,Georgia,386,22,386,22,,
6/25/2020,Lee,Illinois,96,2,96,2,,
6/25/2020,Lee,Iowa,44,1,44,1,,
6/25/2020,Lee,Kentucky,1,0,,,,
6/25/2020,Lee,Mississippi,403,15,,,,
6/25/2020,Lee,North Carolina,731,7,731,7,,
6/25/2020,Lee,South Carolina,264,21,264,21,0,0
6/25/2020,Lee,Texas,53,4,53,4,,
6/25/2020,Lee,Virginia,9,0,,,,
6/25/2020,Leelanau,Michigan,12,0,12,0,0,0
6/25/2020,Leflore,Mississippi,434,48,,,,
6/25/2020,Lehigh,Pennsylvania,4130,284,4084,,46,
6/25/2020,Lemhi,Idaho,2,0,2,,0,
6/25/2020,Lenawee,Michigan,928,10,894,10,34,0
6/25/2020,Lenoir,North Carolina,344,10,344,10,,
6/25/2020,Leon,Florida,613,8,613,8,,
6/25/2020,Leon,Texas,19,0,19,0,,
6/25/2020,Leslie,Kentucky,8,0,,,,
6/25/2020,Letcher,Kentucky,13,0,,,,
6/25/2020,Levy,Florida,154,1,154,1,,
6/25/2020,Lewis,Kentucky,16,0,,,,
6/25/2020,Lewis,Missouri,7,1,7,1,,
6/25/2020,Lewis,New York,24,0,24,0,,
6/25/2020,Lewis,Tennessee,5,0,5,,0,
6/25/2020,Lewis,Washington,52,3,52,3,,
6/25/2020,Lewis,West Virginia,15,2,15,2,0,
6/25/2020,Lewis and Clark,Montana,24,0,24,0,,
6/25/2020,Lexington,South Carolina,1625,44,1619,44,6,0
6/25/2020,Lexington city,Virginia,10,0,,,,
6/25/2020,Liberty,Florida,220,1,220,1,,
6/25/2020,Liberty,Georgia,112,1,112,1,,
6/25/2020,Liberty,Montana,1,0,1,0,,
6/25/2020,Liberty,Texas,207,3,207,3,,
6/25/2020,Licking,Ohio,344,11,,,,
6/25/2020,Limestone,Alabama,297,0,294,0,3,0
6/25/2020,Limestone,Texas,42,1,42,1,,
6/25/2020,Lincoln,Arkansas,1036,11,1036,11,,
6/25/2020,Lincoln,Colorado,4,0,,,,
6/25/2020,Lincoln,Georgia,30,1,30,1,,
6/25/2020,Lincoln,Idaho,36,0,32,,4,
6/25/2020,Lincoln,Kentucky,21,1,,,,
6/25/2020,Lincoln,Louisiana,290,18,290,18,,
6/25/2020,Lincoln,Maine,21,0,19,0,2,
6/25/2020,Lincoln,Minnesota,7,0,7,0,,
6/25/2020,Lincoln,Mississippi,396,32,,,,
6/25/2020,Lincoln,Missouri,95,1,95,1,,
6/25/2020,Lincoln,Montana,7,1,7,1,,
6/25/2020,Lincoln,Nebraska,54,2,54,2,,
6/25/2020,Lincoln,Nevada,2,0,2,0,,
6/25/2020,Lincoln,New Mexico,8,0,8,0,,
6/25/2020,Lincoln,North Carolina,199,0,199,0,,
6/25/2020,Lincoln,Oklahoma,28,2,28,2,,
6/25/2020,Lincoln,Oregon,301,2,,,,
6/25/2020,Lincoln,South Dakota,326,1,326,1,,
6/25/2020,Lincoln,Tennessee,51,0,51,,0,
6/25/2020,Lincoln,Washington,2,0,2,0,,
6/25/2020,Lincoln,West Virginia,5,0,5,0,0,
6/25/2020,Lincoln,Wisconsin,8,0,8,0,,
6/25/2020,Lincoln,Wyoming,15,0,11,,4,
6/25/2020,Linn,Iowa,1126,80,1126,80,,
6/25/2020,Linn,Kansas,13,0,10,,3,
6/25/2020,Linn,Missouri,14,1,14,1,,
6/25/2020,Linn,Oregon,130,9,,,,
6/25/2020,Lipscomb,Texas,9,0,9,0,,
6/25/2020,Litchfield,Connecticut,1469,136,1406,116,63,20
6/25/2020,Little River,Arkansas,37,0,37,0,,
6/25/2020,Live Oak,Texas,15,0,15,0,,
6/25/2020,Livingston,Illinois,40,2,40,2,,
6/25/2020,Livingston,Kentucky,8,0,,,,
6/25/2020,Livingston,Louisiana,768,36,768,36,,
6/25/2020,Livingston,Michigan,596,29,452,28,144,1
6/25/2020,Livingston,Missouri,10,0,10,0,,
6/25/2020,Livingston,New York,125,4,125,4,,
6/25/2020,Llano,Texas,8,0,8,0,,
6/25/2020,Logan,Arkansas,36,0,36,0,,
6/25/2020,Logan,Colorado,635,5,,,,
6/25/2020,Logan,Illinois,13,0,13,0,,
6/25/2020,Logan,Kansas,1,0,,,,
6/25/2020,Logan,Kentucky,214,14,,,,
6/25/2020,Logan,Ohio,50,0,,,,
6/25/2020,Logan,Oklahoma,35,1,35,1,,
6/25/2020,Logan,West Virginia,21,1,21,1,0,
6/25/2020,Loiza,Puerto Rico,40,,5,,35,
6/25/2020,Long,Georgia,33,1,33,1,,
6/25/2020,Lonoke,Arkansas,96,0,96,0,,
6/25/2020,Lorain,Ohio,878,66,,,,
6/25/2020,Los Alamos,New Mexico,7,0,7,0,,
6/25/2020,Los Angeles,California,89490,3205,89490,3205,,
6/25/2020,Loudon,Tennessee,243,1,228,,15,
6/25/2020,Loudoun,Virginia,3683,84,,,,
6/25/2020,Louisa,Iowa,355,13,355,13,,
6/25/2020,Louisa,Virginia,111,1,,,,
6/25/2020,Loup,Nebraska,1,0,1,0,,
6/25/2020,Love,Oklahoma,27,0,27,0,,
6/25/2020,Lowndes,Alabama,429,18,424,17,5,1
6/25/2020,Lowndes,Georgia,1017,7,1017,7,,
6/25/2020,Lowndes,Mississippi,399,10,,,,
6/25/2020,Lubbock,Texas,1665,51,1665,51,,
6/25/2020,Lucas,Iowa,29,3,29,3,,
6/25/2020,Lucas,Ohio,2527,299,,,,
6/25/2020,Luce,Michigan,4,0,4,0,0,0
6/25/2020,Lumpkin,Georgia,123,3,123,3,,
6/25/2020,Luna,New Mexico,58,2,58,2,,
6/25/2020,Lunenburg,Virginia,30,0,,,,
6/25/2020,Luquillo,Puerto Rico,39,,12,,27,
6/25/2020,Luzerne,Pennsylvania,2874,173,2825,,49,
6/25/2020,Lycoming,Pennsylvania,175,19,171,,4,
6/25/2020,Lyman,South Dakota,55,0,55,0,,
6/25/2020,Lynchburg city,Virginia,116,1,,,,
6/25/2020,Lynn,Texas,23,1,23,1,,
6/25/2020,Lyon,Iowa,37,0,37,0,,
6/25/2020,Lyon,Kansas,489,7,408,7,81,
6/25/2020,Lyon,Kentucky,17,3,,,,
6/25/2020,Lyon,Minnesota,279,2,279,2,,
6/25/2020,Lyon,Nevada,102,2,102,2,,
6/25/2020,Mackinac,Michigan,8,0,8,0,0,0
6/25/2020,Macomb,Michigan,7430,903,7256,866,174,37
6/25/2020,Macon,Alabama,152,7,150,7,2,0
6/25/2020,Macon,Georgia,112,9,112,9,,
6/25/2020,Macon,Illinois,223,22,223,22,,
6/25/2020,Macon,Missouri,7,0,7,0,,
6/25/2020,Macon,North Carolina,259,1,259,1,,
6/25/2020,Macon,Tennessee,235,3,233,,2,
6/25/2020,Macoupin,Illinois,48,3,48,3,,
6/25/2020,Madera,California,370,5,370,5,,
6/25/2020,Madison,Alabama,775,6,753,6,22,0
6/25/2020,Madison,Arkansas,163,0,163,0,,
6/25/2020,Madison,Florida,143,3,143,3,,
6/25/2020,Madison,Georgia,83,4,83,4,,
6/25/2020,Madison,Idaho,31,0,21,,10,
6/25/2020,Madison,Illinois,852,68,852,68,,
6/25/2020,Madison,Indiana,634,73,624,63,10,10
6/25/2020,Madison,Iowa,35,2,35,2,,
6/25/2020,Madison,Kentucky,103,1,,,,
6/25/2020,Madison,Louisiana,322,2,322,2,,
6/25/2020,Madison,Mississippi,1034,31,,,,
6/25/2020,Madison,Missouri,3,0,3,0,,
6/25/2020,Madison,Montana,8,1,8,1,,
6/25/2020,Madison,Nebraska,355,4,355,4,,
6/25/2020,Madison,New York,347,4,347,4,,
6/25/2020,Madison,North Carolina,8,0,8,0,,
6/25/2020,Madison,Ohio,177,8,,,,
6/25/2020,Madison,Tennessee,201,2,200,,1,
6/25/2020,Madison,Texas,27,0,27,0,,
6/25/2020,Madison,Virginia,43,1,,,,
6/25/2020,Magoffin,Kentucky,5,0,,,,
6/25/2020,Mahaska,Iowa,114,16,114,16,,
6/25/2020,Mahnomen,Minnesota,6,1,6,1,,
6/25/2020,Mahoning,Ohio,1680,226,,,,
6/25/2020,Major,Oklahoma,8,1,8,1,,
6/25/2020,Malheur,Oregon,58,1,,,,
6/25/2020,Manassas city,Virginia,1370,16,,,,
6/25/2020,Manassas Park city,Virginia,416,5,,,,
6/25/2020,Manatee,Florida,2132,127,2132,127,,
6/25/2020,Manati,Puerto Rico,38,,5,,33,
6/25/2020,Manistee,Michigan,28,1,24,0,4,1
6/25/2020,Manitowoc,Wisconsin,81,1,81,1,,
6/25/2020,Marathon,Wisconsin,130,1,130,1,,
6/25/2020,Marengo,Alabama,249,11,248,11,1,0
6/25/2020,Maricao,Puerto Rico,16,,6,,10,
6/25/2020,Maricopa,Arizona,34993,690,34993,654,,36
6/25/2020,Maries,Missouri,4,0,4,0,,
6/25/2020,Marin,California,1470,18,1470,18,,
6/25/2020,Marinette,Wisconsin,45,3,45,3,,
6/25/2020,Marion,Alabama,184,12,179,12,5,0
6/25/2020,Marion,Arkansas,2,0,2,0,,
6/25/2020,Marion,Florida,467,10,467,10,,
6/25/2020,Marion,Georgia,77,2,77,2,,
6/25/2020,Marion,Illinois,63,0,63,0,,
6/25/2020,Marion,Indiana,11118,720,10996,673,122,47
6/25/2020,Marion,Iowa,50,0,50,0,,
6/25/2020,Marion,Kansas,9,1,7,1,2,
6/25/2020,Marion,Kentucky,48,0,,,,
6/25/2020,Marion,Mississippi,203,10,,,,
6/25/2020,Marion,Missouri,13,0,13,0,,
6/25/2020,Marion,Ohio,2714,35,,,,
6/25/2020,Marion,Oregon,1378,36,,,,
6/25/2020,Marion,South Carolina,164,6,164,6,0,0
6/25/2020,Marion,Tennessee,54,4,53,,1,
6/25/2020,Marion,Texas,23,1,23,1,,
6/25/2020,Marion,West Virginia,54,2,52,2,2,
6/25/2020,Mariposa,California,21,1,21,1,,
6/25/2020,Marlboro,South Carolina,287,4,287,4,0,0
6/25/2020,Marquette,Michigan,63,11,63,11,0,0
6/25/2020,Marquette,Wisconsin,10,1,10,1,,
6/25/2020,Marshall,Alabama,1192,9,1182,9,10,0
6/25/2020,Marshall,Illinois,6,0,6,0,,
6/25/2020,Marshall,Indiana,374,3,374,3,0,0
6/25/2020,Marshall,Iowa,989,18,989,18,,
6/25/2020,Marshall,Kansas,1,0,,,,
6/25/2020,Marshall,Kentucky,53,2,,,,
6/25/2020,Marshall,Minnesota,12,0,12,0,,
6/25/2020,Marshall,Mississippi,148,3,,,,
6/25/2020,Marshall,Oklahoma,25,0,25,0,,
6/25/2020,Marshall,South Dakota,5,0,5,0,,
6/25/2020,Marshall,Tennessee,49,1,49,,0,
6/25/2020,Marshall,West Virginia,39,0,38,0,1,
6/25/2020,Martin,Florida,1639,22,1639,22,,
6/25/2020,Martin,Indiana,22,0,22,0,0,0
6/25/2020,Martin,Kentucky,5,0,,,,
6/25/2020,Martin,Minnesota,149,5,149,5,,
6/25/2020,Martin,North Carolina,119,4,119,4,,
6/25/2020,Martin,Texas,8,1,8,1,,
6/25/2020,Mason,Illinois,21,0,21,0,,
6/25/2020,Mason,Kentucky,28,0,,,,
6/25/2020,Mason,Michigan,43,0,37,0,6,0
6/25/2020,Mason,Texas,33,0,33,0,,
6/25/2020,Mason,Washington,43,1,43,1,,
6/25/2020,Mason,West Virginia,16,0,16,0,0,
6/25/2020,Massac,Illinois,8,0,8,0,,
6/25/2020,Matagorda,Texas,131,5,131,5,,
6/25/2020,Matanuska-Susitna Borough,Alaska,62,1,62,1,,
6/25/2020,Mathews,Virginia,5,0,,,,
6/25/2020,Maui,Hawaii,122,6,,,,
6/25/2020,Maunabo,Puerto Rico,21,,3,,18,
6/25/2020,Maury,Tennessee,248,2,248,,0,
6/25/2020,Maverick,Texas,250,2,250,2,,
6/25/2020,Mayaguez,Puerto Rico,121,,45,,76,
6/25/2020,Mayes,Oklahoma,71,4,71,4,,
6/25/2020,McClain,Oklahoma,133,4,133,4,,
6/25/2020,McCook,South Dakota,8,1,8,1,,
6/25/2020,McCormick,South Carolina,11,1,11,1,0,0
6/25/2020,McCracken,Kentucky,150,3,,,,
6/25/2020,McCreary,Kentucky,16,0,,,,
6/25/2020,McCulloch,Texas,7,0,7,0,,
6/25/2020,McCurtain,Oklahoma,363,2,363,2,,
6/25/2020,McDonald,Missouri,422,1,422,1,,
6/25/2020,McDonough,Illinois,101,15,101,15,,
6/25/2020,McDowell,North Carolina,206,1,206,1,,
6/25/2020,McDowell,West Virginia,6,0,6,0,0,
6/25/2020,McDuffie,Georgia,84,5,84,5,,
6/25/2020,McHenry,Illinois,1937,93,1937,93,,
6/25/2020,McHenry,North Dakota,3,1,3,1,,
6/25/2020,McIntosh,Georgia,27,1,27,1,,
6/25/2020,McIntosh,North Dakota,1,0,1,0,,
6/25/2020,McIntosh,Oklahoma,43,1,43,1,,
6/25/2020,McKean,Pennsylvania,15,1,10,,5,
6/25/2020,McKenzie,North Dakota,25,0,25,0,,
6/25/2020,McKinley,New Mexico,3179,161,3179,161,,
6/25/2020,McLean,Illinois,253,13,253,13,,
6/25/2020,McLean,Kentucky,25,0,25,0,,0
6/25/2020,McLean,North Dakota,11,0,11,0,,
6/25/2020,McLennan,Texas,473,6,473,6,,
6/25/2020,McLeod,Minnesota,71,0,71,0,,
6/25/2020,McMinn,Tennessee,192,17,188,,4,
6/25/2020,McNairy,Tennessee,47,0,47,,0,
6/25/2020,McPherson,Kansas,50,0,49,,1,
6/25/2020,McPherson,South Dakota,4,0,4,0,,
6/25/2020,Meade,Kansas,30,0,29,,1,
6/25/2020,Meade,Kentucky,25,2,,,,
6/25/2020,Meade,South Dakota,43,1,43,1,,
6/25/2020,Meagher,Montana,1,0,1,0,,
6/25/2020,Mecklenburg,North Carolina,9333,147,9333,147,,
6/25/2020,Mecklenburg,Virginia,237,26,,,,
6/25/2020,Mecosta,Michigan,28,2,25,2,3,0
6/25/2020,Medina,Ohio,434,31,,,,
6/25/2020,Medina,Texas,255,2,255,2,,
6/25/2020,Meeker,Minnesota,57,1,57,1,,
6/25/2020,Meigs,Ohio,9,0,,,,
6/25/2020,Meigs,Tennessee,31,0,31,,0,
6/25/2020,Mellette,South Dakota,3,0,3,0,,
6/25/2020,Menard,Illinois,23,0,23,0,,
6/25/2020,Menard,Texas,3,0,3,0,,
6/25/2020,Mendocino,California,72,0,72,0,,
6/25/2020,Menifee,Kentucky,12,0,,,,
6/25/2020,Menominee,Michigan,11,0,11,0,0,0
6/25/2020,Menominee,Wisconsin,4,0,4,0,,
6/25/2020,Merced,California,741,10,741,10,,
6/25/2020,Mercer,Illinois,20,0,20,0,,
6/25/2020,Mercer,Kentucky,17,0,,,,
6/25/2020,Mercer,Missouri,5,0,5,0,,
6/25/2020,Mercer,New Jersey,7572,535,7572,535,,
6/25/2020,Mercer,North Dakota,6,0,6,0,,
6/25/2020,Mercer,Ohio,259,8,,,,
6/25/2020,Mercer,Pennsylvania,120,6,107,,13,
6/25/2020,Mercer,West Virginia,27,0,27,0,0,
6/25/2020,Meriwether,Georgia,165,2,165,2,,
6/25/2020,Merrick,Nebraska,38,0,38,0,,
6/25/2020,Merrimack,New Hampshire,400,18,400,18,,
6/25/2020,Mesa,Colorado,85,0,,,,
6/25/2020,Metcalfe,Kentucky,9,2,,,,
6/25/2020,Miami,Indiana,179,2,176,2,3,0
6/25/2020,Miami,Kansas,18,0,7,,11,
6/25/2020,Miami,Ohio,411,30,,,,
6/25/2020,Miami-Dade,Florida,27778,926,27778,926,,
6/25/2020,Middlesex,Connecticut,1273,179,1214,141,59,38
6/25/2020,Middlesex,Massachusetts,23697,1820,23697,1820,,
6/25/2020,Middlesex,New Jersey,16640,1107,16640,1107,,
6/25/2020,Middlesex,Virginia,15,0,,,,
6/25/2020,Midland,Michigan,160,9,118,9,42,0
6/25/2020,Midland,Texas,494,14,494,14,,
6/25/2020,Mifflin,Pennsylvania,61,1,58,,3,
6/25/2020,Milam,Texas,68,1,68,1,,
6/25/2020,Millard,Utah,14,0,14,0,,
6/25/2020,Mille Lacs,Minnesota,30,1,30,1,,
6/25/2020,Miller,Arkansas,97,2,97,2,,
6/25/2020,Miller,Georgia,45,0,45,0,,
6/25/2020,Miller,Missouri,11,0,11,0,,
6/25/2020,Mills,Iowa,31,0,31,0,,
6/25/2020,Mills,Texas,1,0,1,0,,
6/25/2020,Milwaukee,Wisconsin,10582,377,10582,377,,
6/25/2020,Miner,South Dakota,5,0,5,0,,
6/25/2020,Mineral,Colorado,3,0,,,,
6/25/2020,Mineral,Nevada,4,0,4,0,,
6/25/2020,Mineral,West Virginia,54,3,52,3,2,
6/25/2020,Mingo,West Virginia,15,2,12,2,3,
6/25/2020,Minidoka,Idaho,136,0,116,,20,
6/25/2020,Minnehaha,South Dakota,3550,56,3550,56,,
6/25/2020,Missaukee,Michigan,24,1,18,1,6,0
6/25/2020,Mississippi,Arkansas,128,3,128,3,,
6/25/2020,Mississippi,Missouri,80,0,80,0,,
6/25/2020,Missoula,Montana,54,1,54,1,,
6/25/2020,Mitchell,Georgia,442,38,442,38,,
6/25/2020,Mitchell,Iowa,9,0,9,0,,
6/25/2020,Mitchell,Kansas,4,0,4,,0,
6/25/2020,Mitchell,North Carolina,26,0,26,0,,
6/25/2020,Mitchell,Texas,3,0,3,0,,
6/25/2020,Mobile,Alabama,3186,135,3164,134,22,1
6/25/2020,Moca,Puerto Rico,42,,19,,23,
6/25/2020,Moffat,Colorado,9,0,,,,
6/25/2020,Mohave,Arizona,841,78,,,,
6/25/2020,Moniteau,Missouri,49,1,49,1,,
6/25/2020,Monmouth,New Jersey,9008,702,9008,702,,
6/25/2020,Mono,California,40,1,40,1,,
6/25/2020,Monona,Iowa,65,0,65,0,,
6/25/2020,Monongalia,West Virginia,159,5,145,5,14,
6/25/2020,Monroe,Alabama,172,2,171,2,1,0
6/25/2020,Monroe,Arkansas,8,0,8,0,,
6/25/2020,Monroe,Florida,174,4,174,4,,
6/25/2020,Monroe,Georgia,139,16,139,16,,
6/25/2020,Monroe,Illinois,117,12,117,12,,
6/25/2020,Monroe,Indiana,216,28,214,26,2,2
6/25/2020,Monroe,Iowa,51,6,51,6,,
6/25/2020,Monroe,Kentucky,34,0,,,,
6/25/2020,Monroe,Michigan,583,21,507,20,76,1
6/25/2020,Monroe,Mississippi,318,28,,,,
6/25/2020,Monroe,Missouri,5,0,5,0,,
6/25/2020,Monroe,New York,3568,257,3568,257,,
6/25/2020,Monroe,Ohio,83,16,,,,
6/25/2020,Monroe,Pennsylvania,1384,108,1343,,41,
6/25/2020,Monroe,Tennessee,115,4,106,,9,
6/25/2020,Monroe,West Virginia,9,0,8,0,1,
6/25/2020,Monroe,Wisconsin,51,1,51,1,,
6/25/2020,Montague,Texas,17,1,17,1,,
6/25/2020,Montcalm,Michigan,85,1,78,1,7,0
6/25/2020,Monterey,California,1397,12,1397,12,,
6/25/2020,Montezuma,Colorado,68,3,,,,
6/25/2020,Montgomery,Alabama,3441,90,3394,87,47,3
6/25/2020,Montgomery,Arkansas,2,0,2,0,,
6/25/2020,Montgomery,Georgia,28,0,28,0,,
6/25/2020,Montgomery,Illinois,41,0,41,0,,
6/25/2020,Montgomery,Indiana,277,20,275,19,2,1
6/25/2020,Montgomery,Iowa,10,2,10,2,,
6/25/2020,Montgomery,Kansas,25,3,25,3,0,
6/25/2020,Montgomery,Kentucky,46,0,,,,
6/25/2020,Montgomery,Maryland,14323,728,14283,688,40,40
6/25/2020,Montgomery,Mississippi,107,2,,,,
6/25/2020,Montgomery,Missouri,15,0,15,0,,
6/25/2020,Montgomery,New York,110,5,110,5,,
6/25/2020,Montgomery,North Carolina,260,7,260,7,,
6/25/2020,Montgomery,Ohio,1392,21,,,,
6/25/2020,Montgomery,Pennsylvania,8188,791,8173,790,15,1
6/25/2020,Montgomery,Tennessee,407,6,406,,1,
6/25/2020,Montgomery,Texas,1831,36,1831,36,,
6/25/2020,Montgomery,Virginia,116,2,,,,
6/25/2020,Montmorency,Michigan,5,0,5,0,0,0
6/25/2020,Montour,Pennsylvania,68,0,61,,7,
6/25/2020,Montrose,Colorado,201,12,,,,
6/25/2020,Moody,South Dakota,21,0,21,0,,
6/25/2020,Moore,North Carolina,377,12,377,12,,
6/25/2020,Moore,Tennessee,5,0,5,,0,
6/25/2020,Moore,Texas,881,14,881,14,,
6/25/2020,Morehouse,Louisiana,216,7,216,7,,
6/25/2020,Morgan,Alabama,825,2,818,2,7,0
6/25/2020,Morgan,Colorado,649,46,,,,
6/25/2020,Morgan,Georgia,45,0,45,0,,
6/25/2020,Morgan,Illinois,123,3,123,3,,
6/25/2020,Morgan,Indiana,317,33,307,30,10,3
6/25/2020,Morgan,Kentucky,8,0,,,,
6/25/2020,Morgan,Missouri,13,0,13,0,,
6/25/2020,Morgan,Ohio,6,0,,,,
6/25/2020,Morgan,Tennessee,22,1,22,,0,
6/25/2020,Morgan,Utah,17,0,17,,0,
6/25/2020,Morgan,West Virginia,20,0,19,0,1,
6/25/2020,Morovis,Puerto Rico,61,,6,,55,
6/25/2020,Morrill,Nebraska,14,0,14,0,,
6/25/2020,Morris,Kansas,5,0,5,,0,
6/25/2020,Morris,New Jersey,6724,644,6724,644,,
6/25/2020,Morris,Texas,37,0,37,0,,
6/25/2020,Morrison,Minnesota,56,1,56,1,,
6/25/2020,Morrow,Ohio,110,1,,,,
6/25/2020,Morrow,Oregon,35,1,,,,
6/25/2020,Morton,Kansas,6,0,5,,1,
6/25/2020,Morton,North Dakota,72,2,72,2,,
6/25/2020,Motley,Texas,1,0,1,0,,
6/25/2020,Moultrie,Illinois,15,0,15,0,,
6/25/2020,Mountrail,North Dakota,43,0,43,0,,
6/25/2020,Mower,Minnesota,828,2,828,2,,
6/25/2020,Muhlenberg,Kentucky,511,8,,,,
6/25/2020,Multnomah,Oregon,1941,68,,,,
6/25/2020,Murray,Georgia,178,1,178,1,,
6/25/2020,Murray,Minnesota,47,0,47,0,,
6/25/2020,Murray,Oklahoma,14,0,14,0,,
6/25/2020,Muscatine,Iowa,595,43,595,43,,
6/25/2020,Muscogee,Georgia,1392,39,1392,39,,
6/25/2020,Muskegon,Michigan,793,49,780,49,13,0
6/25/2020,Muskingum,Ohio,69,1,,,,
6/25/2020,Muskogee,Oklahoma,102,9,102,9,,
6/25/2020,Musselshell,Montana,1,0,1,0,,
6/25/2020,Nacogdoches,Texas,353,26,353,26,,
6/25/2020,Naguabo,Puerto Rico,41,,3,,38,
6/25/2020,Nance,Nebraska,4,0,4,0,,
